,navn,postnr,beliggenhedskommune,beliggenhedskommunenr,lat,lon,institutionstype2,institutionstype3,institutionsnummer
708,"Kildedamskolen, afdeling Stestrup",4360,Holbæk Kommune,316,55.5719524068103,11.7858759592933,Grundskoler,Folkeskoler,345002
709,"Kildedamsskolen, afdeling Store Merløse",4370,Holbæk Kommune,316,55.5474781480608,11.709220067349,Grundskoler,Folkeskoler,345003
710,"Kildedamsskolen, afdeling Tølløse",4340,Holbæk Kommune,316,55.6163022907446,11.7585071412175,Grundskoler,Folkeskoler,345004
711,"Kildedamskolen, afdeling Ugerløse",4350,Holbæk Kommune,316,55.5836871777168,11.6544216104732,Grundskoler,Folkeskoler,345005
712,"Tølløse Privat- og Efterskole, Baptisternes Skoler",4340,Holbæk Kommune,316,55.6124546769857,11.7771067067769,Grundskoler,Friskoler og private grundskoler,345006
713,Sejergaardsskolen,4340,Holbæk Kommune,316,55.6127219752175,11.7699936827735,Grundskoler,Friskoler og private grundskoler,345007
714,Freja Skolen - Rudolf Steiner Skolen på Midtsjælland,4370,Holbæk Kommune,316,55.5437099854739,11.6863679750475,Grundskoler,Friskoler og private grundskoler,345009
715,"Tølløse Privat- og Efterskole, Baptisternes Efterskoler",4340,Holbæk Kommune,316,55.6124546769857,11.7771067067769,Efterskoler,Efterskoler,345300
716,"Sejergaardsskolen, Grund- og Efterskole",4340,Holbæk Kommune,316,55.6127219752175,11.7699936827735,Efterskoler,Efterskoler,345303
717,Tølløse Slots Efterskole,4340,Holbæk Kommune,316,55.6125338215249,11.745349644784,Efterskoler,Efterskoler,345304
718,Undløse Skole- Behandlingshjem,4340,Holbæk Kommune,316,55.6104980432121,11.5865308141804,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,345901
719,Firhøjskolen,4591,Kalundborg Kommune,326,55.7219803390673,11.3681993528453,Grundskoler,Folkeskoler,301004
720,Sejerø Skole,4592,Kalundborg Kommune,326,55.8908487680661,11.1388908905645,Grundskoler,Folkeskoler,301005
721,Svebølle Skole,4470,Kalundborg Kommune,326,55.6512230656595,11.2864619208935,Grundskoler,Folkeskoler,301007
722,Højbo Friskole,4591,Kalundborg Kommune,326,55.7001854451791,11.3400485904001,Grundskoler,Friskoler og private grundskoler,301008
723,Svallerup Skole,4400,Kalundborg Kommune,326,55.5952238966038,11.182636137903,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,301009
724,Bregninge-Bjergsted Friskole,4450,Kalundborg Kommune,326,55.6765392137367,11.3334020529451,Grundskoler,Friskoler og private grundskoler,301010
725,Gørlev Skole,4281,Kalundborg Kommune,326,55.5431069755417,11.2235174284973,Grundskoler,Folkeskoler,309001
726,Kirke-Helsinge Skole,4281,Kalundborg Kommune,326,55.5141961565784,11.2049327136426,Grundskoler,Folkeskoler,309002
727,Vinde Helsinge Friskole,4281,Kalundborg Kommune,326,55.5225686027602,11.1947562478948,Grundskoler,Friskoler og private grundskoler,309004
728,Vestsjællands Idrætsefterskole,4281,Kalundborg Kommune,326,55.5225686027602,11.1947562478948,Efterskoler,Efterskoler,309300
729,Gørlev Idrætsefterskole,4281,Kalundborg Kommune,326,55.5368948977315,11.2255257456695,Efterskoler,Efterskoler,309301
730,Hvidebækskolen,4490,Kalundborg Kommune,326,55.6108088448393,11.2299027312408,Grundskoler,Folkeskoler,317001
731,Rørby Skole,4400,Kalundborg Kommune,326,55.6435330633141,11.1622957416063,Grundskoler,Folkeskoler,317004
732,Friskolen og Idrætsefterskolen Ubby,4490,Kalundborg Kommune,326,55.6209155651628,11.2075293333314,Grundskoler,Friskoler og private grundskoler,317006
733,Friskolen og Idrætsefterskolen Ubby,4490,Kalundborg Kommune,326,55.6209155651628,11.2075293333314,Efterskoler,Efterskoler,317300
734,Buerup Skole,4450,Kalundborg Kommune,326,55.5934785806955,11.3386756605929,Grundskoler,Folkeskoler,319001
735,Høng Skole,4270,Kalundborg Kommune,326,55.509568452254,11.2970228487905,Grundskoler,Folkeskoler,319002
736,Løve-Ørslev Skole,4270,Kalundborg Kommune,326,55.4848817638924,11.2876097165193,Grundskoler,Folkeskoler,319003
737,Høng Privatskole,4270,Kalundborg Kommune,326,55.5111757505678,11.2888197723704,Grundskoler,Friskoler og private grundskoler,319007
738,Sæby-Hallenslev Friskole,4270,Kalundborg Kommune,326,55.5449604258636,11.3009785862,Grundskoler,Friskoler og private grundskoler,319010
739,Høng Efterskole,4270,Kalundborg Kommune,326,55.5150276130037,11.2813408761444,Efterskoler,Efterskoler,319300
740,Nyrupskolen,4400,Kalundborg Kommune,326,55.7014929464505,11.0406080609607,Grundskoler,Folkeskoler,323001
741,Raklev Skole,4400,Kalundborg Kommune,326,55.7077457459863,11.063560334176,Grundskoler,Folkeskoler,323002
742,Rynkevangskolen,4400,Kalundborg Kommune,326,55.6794940894023,11.1066008125425,Grundskoler,Folkeskoler,323003
743,Tømmerup Skole,4400,Kalundborg Kommune,326,55.6897590675087,11.1481653230555,Grundskoler,Folkeskoler,323007
744,Årby Skole,4400,Kalundborg Kommune,326,55.6511665607172,11.1166886484911,Grundskoler,Folkeskoler,323008
745,Tømmerup Fri- og Efterskole,4400,Kalundborg Kommune,326,55.6920371975583,11.153949293597,Grundskoler,Friskoler og private grundskoler,323010
746,Kalundborg Friskole,4400,Kalundborg Kommune,326,55.6696433511818,11.1117316673159,Grundskoler,Friskoler og private grundskoler,323013
747,Skolen på Herredsåsen,4400,Kalundborg Kommune,326,55.6914362830983,11.0855282189209,Grundskoler,Folkeskoler,323016
748,Kathøj Svallerup Skole,4400,Kalundborg Kommune,326,55.6772914180905,11.1203043572873,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,323211
749,Tømmerup Fri- og Efterskole,4400,Kalundborg Kommune,326,55.6920371975583,11.153949293597,Efterskoler,Efterskoler,323300
750,Synscenter Refsnæs - Skolen,4400,Kalundborg Kommune,326,55.688925912132,11.0454015227792,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,323901
751,Specialcenter Sigrid Undset,4400,Kalundborg Kommune,326,55.6854377606973,11.094418622283,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,323902
752,"Distriktsskolen Øst, Borgerskoleafdelingen",4930,Lolland Kommune,360,54.7733922320398,11.5083712300103,Grundskoler,Folkeskoler,280048
753,Maribo Skole - Blæsenborg,4930,Lolland Kommune,360,54.7716860679119,11.5272348782053,Grundskoler,Folkeskoler,280049
754,Maribo Skole - Centerafdeling,4930,Lolland Kommune,360,54.7716860679119,11.5272348782053,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,280050
755,S/I NyKrumsø Skole & Socialpædagogiske Opholdssted,4920,Lolland Kommune,360,54.8148270409918,11.2596289229569,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,280566
756,Distriktsskolen Vest,4900,Lolland Kommune,360,54.83756694,11.15470404,Grundskoler,Folkeskoler,280943
757,"Søndre Skole, Holeby",4960,Lolland Kommune,360,54.7118204717665,11.4553161060879,Grundskoler,Folkeskoler,355003
758,"Nordvestskolen, Søllested afdeling",4920,Lolland Kommune,360,,,Grundskoler,Folkeskoler,359003
759,Reventlow Lilleskole,4920,Lolland Kommune,360,54.7795302778823,11.2983268336888,Grundskoler,Friskoler og private grundskoler,359006
760,Pederstrup Efterskole,4943,Lolland Kommune,360,54.8975282141232,11.2611568460625,Efterskoler,Efterskoler,359301
761,Halstedhus Efterskole,4900,Lolland Kommune,360,54.8490910135613,11.2351010419129,Efterskoler,Efterskoler,359302
762,Lolland Ungdomsskole,4900,Lolland Kommune,360,54.8359456637622,11.1410763755081,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,360210
763,Vesterborg Efterskole,4953,Lolland Kommune,360,54.8645199830998,11.2763874621257,Efterskoler,Efterskoler,360300
764,Mariboskolen Margretheskoleafdelingen,4951,Lolland Kommune,360,54.801020755757,11.4251957556676,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,363006
765,Maribo Skole Østofte,4951,Lolland Kommune,360,54.8010853348047,11.4253362787854,Grundskoler,Folkeskoler,363008
766,Sankt Birgitta Skole,4930,Lolland Kommune,360,54.7747641726968,11.509800005909,Grundskoler,Friskoler og private grundskoler,363009
767,"Distriktsskolen Vest, Byskoleafdelingen",4900,Lolland Kommune,360,54.8327445063581,11.1342317813384,Grundskoler,Folkeskoler,367001
768,"Fjordskolen, Madeskovafdelingen",4900,Lolland Kommune,360,54.8398757589459,11.1249156852476,Grundskoler,Folkeskoler,367002
769,"Distriktsskolen Vest, Stormarkafdelingen",4900,Lolland Kommune,360,54.8375669334668,11.1547040368106,Grundskoler,Folkeskoler,367005
770,Privatskolen Nakskov,4900,Lolland Kommune,360,54.832532618036,11.135902839931,Grundskoler,Friskoler og private grundskoler,367006
771,Stenoskolen,4900,Lolland Kommune,360,54.8327090632653,11.1379363920027,Grundskoler,Friskoler og private grundskoler,367007
772,"Distriktsskolen Vest, Ravnsborgafdelingen",4913,Lolland Kommune,360,54.9075806289222,11.2186741740199,Grundskoler,Folkeskoler,379004
773,Horslunde Realskole,4913,Lolland Kommune,360,54.9116811382851,11.2176683546108,Grundskoler,Friskoler og private grundskoler,379008
774,"Fjordskolen, Dannelunde",4983,Lolland Kommune,360,54.7597363260288,11.2096747237415,Grundskoler,Folkeskoler,381001
775,"Distriktsskolen Øst, Rødbyafdelingen",4970,Lolland Kommune,360,54.6966000939267,11.3858233083066,Grundskoler,Folkeskoler,383002
776,Bindernæs Efterskole,4970,Lolland Kommune,360,54.6685857532064,11.3388277946111,Efterskoler,Efterskoler,383300
777,"Lille Næstved Skole, afd. Fuglebjerg",4250,Næstved Kommune,370,55.3042853698547,11.5428630986047,Grundskoler,Folkeskoler,280118
778,Tybjerg Privatskole,4160,Næstved Kommune,370,55.3492093888418,11.8123528924806,Grundskoler,Friskoler og private grundskoler,280140
779,"Kobberbakkeskolen, afd. Sjølund",4700,Næstved Kommune,370,55.2194388222446,11.7660189603385,Grundskoler,Folkeskoler,280168
780,Hammer Frie Privatskole,4700,Næstved Kommune,370,55.1475816976373,11.8702309801932,Grundskoler,Friskoler og private grundskoler,280538
781,Mina Hindholm Efterskole,4250,Næstved Kommune,370,55.287381271549,11.5587532801791,Efterskoler,Efterskoler,280548
782,Hindholm Privatskole,4250,Næstved Kommune,370,55.2864267645173,11.5584085083118,Grundskoler,Friskoler og private grundskoler,307004
783,Tornemark Dagskole,4262,Næstved Kommune,370,55.2395569233521,11.5225260075984,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,307008
784,Hårslev Efterskole,4262,Næstved Kommune,370,55.2712596922968,11.4782150353994,Efterskoler,Efterskoler,307300
785,Hjortholm Kostskole,4250,Næstved Kommune,370,55.2858954167891,11.5680769203271,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,307901
786,Skovgården,4250,Næstved Kommune,370,55.3100930199258,11.5864490928875,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,307902
787,"Fladsåskolen, afd. Korskilde",4733,Næstved Kommune,370,55.1791585687161,11.9745427776732,Grundskoler,Folkeskoler,353003
788,Tappernøje Dagskole,4733,Næstved Kommune,370,,,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,353007
789,Brøderup Efterskole,4733,Næstved Kommune,370,55.1838961385596,11.9842683319108,Efterskoler,Efterskoler,353300
790,"Holmegaardskolen, afd. Toksværd",4684,Næstved Kommune,370,55.2534825333774,11.882057806374,Grundskoler,Folkeskoler,357001
791,"Holmegaardskolen, afd. Fensmark",4684,Næstved Kommune,370,55.2787771976055,11.811657772844,Grundskoler,Folkeskoler,357002
792,Holmegaard Heldagsskole,4684,Næstved Kommune,370,55.2797657029799,11.8241249157245,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,357005
793,Friskolen af 2008,4700,Næstved Kommune,370,55.2115775785396,11.7461362264241,Grundskoler,Friskoler og private grundskoler,370001
794,"Kobberbakkeskolen, afd. Sydby",4700,Næstved Kommune,370,55.2092565582581,11.7690711827312,Grundskoler,Folkeskoler,370002
795,"Fladsåskolen, afd. Mogenstrup",4700,Næstved Kommune,370,55.1786403590461,11.8687140355324,Grundskoler,Folkeskoler,370003
796,"Susåskolen,  afd. Herlufmagle",4160,Næstved Kommune,370,55.3167424150604,11.7525783066422,Grundskoler,Folkeskoler,370004
797,"Susåskolen, afd. Glumsø",4171,Næstved Kommune,370,55.3577945043982,11.6868902331591,Grundskoler,Folkeskoler,370005
798,"Lille Næstved Skole, afd. Hyllinge",4700,Næstved Kommune,370,55.2581532954005,11.5975768224008,Grundskoler,Folkeskoler,373001
799,"Ellebækskolen, afd. Kalbyris",4700,Næstved Kommune,370,55.2427026432287,11.7734235756409,Grundskoler,Folkeskoler,373002
800,"Lille Næstved Skole, afd. Karrebæk",4736,Næstved Kommune,370,55.1928212842138,11.6474814558794,Grundskoler,Folkeskoler,373003
801,"Ellebækskolen, afd. Kildemark",4700,Næstved Kommune,370,55.2313428847931,11.7809693572831,Grundskoler,Folkeskoler,373004
802,"Lille Næstved Skole, afd. Herlufsholmsvej",4700,Næstved Kommune,370,55.2344762356759,11.7485736526511,Grundskoler,Folkeskoler,373005
803,"Kobberbakkeskolen, afd. Rønnebæk",4700,Næstved Kommune,370,55.2060421566031,11.7991502690994,Grundskoler,Folkeskoler,373011
804,"Kobberbakkeskolen, afd. Sct. Jørgen",4700,Næstved Kommune,370,55.2142047039075,11.7496297364692,Grundskoler,Folkeskoler,373012
805,Vor Frue Skole,4700,Næstved Kommune,370,55.2262220642248,11.7670974933229,Grundskoler,Friskoler og private grundskoler,373018
806,Herlufsholm Skole og Gods,4700,Næstved Kommune,370,55.2458162,11.74633787,Grundskoler,Friskoler og private grundskoler,373024
807,"Susåskolen, afd. Holsted",4700,Næstved Kommune,370,55.2567263685829,11.7681050818737,Grundskoler,Folkeskoler,373029
808,Næstved Fri Skole,4700,Næstved Kommune,370,55.2812058979645,11.7325845818074,Grundskoler,Friskoler og private grundskoler,373030
809,Gedebjerg Skole,4700,Næstved Kommune,370,55.2301007304112,11.7199475781265,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,373032
810,Behandlingshjemmet Elvergården,4700,Næstved Kommune,370,55.2185671788533,11.7785450353437,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,373034
811,Svenstrup Efterskole,4700,Næstved Kommune,370,55.1702871498544,11.7669099749009,Efterskoler,Efterskoler,373300
812,Nr. Asmindrup Friskole,4572,Odsherred Kommune,306,55.8875443791588,11.6234432925248,Grundskoler,Friskoler og private grundskoler,280055
813,Nordskolen - afdeling Nykøbing,4500,Odsherred Kommune,306,55.9243787086283,11.6685056957796,Grundskoler,Folkeskoler,280200
814,GYM-10 Odsherred Gymnasium,4550,Odsherred Kommune,306,55.816472373906,11.5104296659697,Grundskoler,Folkeskoler,280541
815,"Sydskolen, afdeling Asnæs",4550,Odsherred Kommune,306,55.8151377932535,11.5034157400421,Grundskoler,Folkeskoler,305002
816,"Sydskolen, afdeling Fårevejle",4540,Odsherred Kommune,306,55.7852787191988,11.4721243006363,Grundskoler,Folkeskoler,305004
817,"Sydskolen, afdeling Grevinge",4571,Odsherred Kommune,306,55.8047728545431,11.5917919624396,Grundskoler,Folkeskoler,305005
818,"Sydskolen, afdeling Hørve",4534,Odsherred Kommune,306,55.7539416807852,11.4525077650181,Grundskoler,Folkeskoler,305008
819,Fårevejle Fri-  og Efterskole,4540,Odsherred Kommune,306,55.7881476662248,11.4630150186107,Grundskoler,Friskoler og private grundskoler,305011
820,Høve Friskole,4550,Odsherred Kommune,306,,,Grundskoler,Friskoler og private grundskoler,305012
821,Vallekilde-Hørve Friskole,4534,Odsherred Kommune,306,55.7505191821985,11.4365120672742,Grundskoler,Friskoler og private grundskoler,305015
822,Friskolen i Starreklinte,4534,Odsherred Kommune,306,55.7528635015618,11.3913831819914,Grundskoler,Friskoler og private grundskoler,305019
823,Bjergesø Skolen,4534,Odsherred Kommune,306,55.7535468295608,11.4172911683231,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,305020
824,Fårevejle Fri- og Efterskole,4540,Odsherred Kommune,306,55.7881476662248,11.4630150186107,Efterskoler,Efterskoler,305300
825,Odsherreds Efterskole,4540,Odsherred Kommune,306,55.7903667294879,11.4633946878871,Efterskoler,Efterskoler,305302
826,Skovbærskolen,4583,Odsherred Kommune,306,55.953797909432,11.4009326584114,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,306002
827,Rørvig Friskole,4581,Odsherred Kommune,306,55.9311527312668,11.7433969322696,Grundskoler,Friskoler og private grundskoler,327002
828,Nordskolen - afdeling Egebjerg,4500,Odsherred Kommune,306,55.8434050413321,11.6790615776123,Grundskoler,Folkeskoler,343001
829,Nordskolen - afdeling Højby,4573,Odsherred Kommune,306,55.9105073966417,11.5953251147528,Grundskoler,Folkeskoler,343002
830,Herrestrup Skole og Videnscenter,4571,Odsherred Kommune,306,55.8048021053409,11.5919880853829,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,343004
831,Nordskolen - afdeling Odden,4583,Odsherred Kommune,306,55.9630466469746,11.3694618380672,Grundskoler,Folkeskoler,343005
832,"Sydskolen, afdeling Vig",4560,Odsherred Kommune,306,55.8529565472583,11.5725001997741,Grundskoler,Folkeskoler,343007
833,Heldagsskolen Yderby,4583,Odsherred Kommune,306,55.9761730143555,11.3461014902633,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,343010
834,Ulstrup Efterskole,4560,Odsherred Kommune,306,55.8534660376714,11.6252864638304,Efterskoler,Efterskoler med samlet sÃ¦rligt tilbud,343300
835,Idrætsefterskolen Klintsøgaard,4500,Odsherred Kommune,306,55.9483411535794,11.5979603845549,Efterskoler,Efterskoler,343303
836,Campusskolen,4100,Ringsted Kommune,329,55.4291053149505,11.782244172467,Grundskoler,Folkeskoler,280342
837,Allindelille Friskole,4370,Ringsted Kommune,329,55.5239426607302,11.7693327464188,Grundskoler,Friskoler og private grundskoler,280380
838,Kværkeby Friskole,4100,Ringsted Kommune,329,55.4508551598201,11.8726111468673,Grundskoler,Friskoler og private grundskoler,280391
839,Ringsted Lilleskole,4100,Ringsted Kommune,329,,,Grundskoler,Friskoler og private grundskoler,280395
840,Vestervejs Skole,4100,Ringsted Kommune,329,55.4405076619342,11.7811429608638,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,280594
841,"Byskovskolen, afd. Benløse",4100,Ringsted Kommune,329,55.4684091112321,11.8097905015267,Grundskoler,Folkeskoler,329002
842,Kildeskolen,4100,Ringsted Kommune,329,55.4880448013798,11.6863844806664,Grundskoler,Folkeskoler,329005
843,Nordbakkeskolen,4100,Ringsted Kommune,329,55.406556602445,11.8845973760909,Grundskoler,Folkeskoler,329008
844,Søholmskolen,4174,Ringsted Kommune,329,55.5237440268283,11.8616976689696,Grundskoler,Folkeskoler,329009
845,Vigersted Skole,4100,Ringsted Kommune,329,55.4841464520575,11.8900014893839,Grundskoler,Folkeskoler,329012
846,Dagmarskolen,4100,Ringsted Kommune,329,55.4392433824241,11.7839381901934,Grundskoler,Folkeskoler,329013
847,Valdemarskolen,4100,Ringsted Kommune,329,55.4478304042536,11.7931703397606,Grundskoler,Folkeskoler,329015
848,Sct Joseph Skole,4100,Ringsted Kommune,329,55.4463485168664,11.7947856595215,Grundskoler,Friskoler og private grundskoler,329017
849,Ringsted Privatskole,4100,Ringsted Kommune,329,55.4422175263705,11.8029910079943,Grundskoler,Friskoler og private grundskoler,329018
850,"Byskovskolen, afd. Asgård",4100,Ringsted Kommune,329,55.4652251432094,11.8033821822155,Grundskoler,Folkeskoler,329019
851,Ringsted Ny Friskole,4100,Ringsted Kommune,329,55.4439726825438,11.7278283153094,Grundskoler,Friskoler og private grundskoler,329022
